two_theta,intensity,sample
44.45,86.71,lead_carbonate
44.5,78.52,lead_carbonate
44.55,113.38,lead_carbonate
44.6,106.96,lead_carbonate
44.65,87.29,lead_carbonate
44.7,108.1,lead_carbonate
44.75,132.39,lead_carbonate
44.8,134.95,lead_carbonate
44.85,164.64,lead_carbonate
44.9,200.68,lead_carbonate
44.95,327.47,lead_carbonate
45,433.44,lead_carbonate
45.05,610.67,lead_carbonate
45.1,824.92,lead_carbonate
45.15,705.35,lead_carbonate
45.2,383.26,lead_carbonate
45.25,242.75,lead_carbonate
45.3,121.47,lead_carbonate
45.35,84.53,lead_carbonate
45.4,100.29,lead_carbonate
45.45,100.27,lead_carbonate
45.5,118.61,lead_carbonate
45.55,101.69,lead_carbonate
45.6,124.4,lead_carbonate
45.65,151.72,lead_carbonate
45.7,307.2,lead_carbonate
45.75,510.6,lead_carbonate
45.8,659.94,lead_carbonate
45.85,463.48,lead_carbonate
45.9,318.7,lead_carbonate
45.95,255.45,lead_carbonate
46,136.51,lead_carbonate
46.05,104.4,lead_carbonate
46.1,144.17,lead_carbonate
46.15,130.9,lead_carbonate
46.2,104.59,lead_carbonate
46.25,73.64,lead_carbonate
46.3,92.87,lead_carbonate
46.35,110.3,lead_carbonate
46.4,142.72,lead_carbonate
46.45,80.11,lead_carbonate
46.5,101.13,lead_carbonate
46.55,107.78,lead_carbonate
46.6,151.84,lead_carbonate
46.65,153.17,lead_carbonate
46.7,186.07,lead_carbonate
46.75,172.87,lead_carbonate
46.8,263.49,lead_carbonate
46.85,418.09,lead_carbonate
46.9,757.6,lead_carbonate
46.95,1275.25,lead_carbonate
47,1367.86,lead_carbonate
47.05,651.79,lead_carbonate
47.1,359.56,lead_carbonate
47.15,163.34,lead_carbonate
47.2,68.38,lead_carbonate
47.25,94.21,lead_carbonate
47.3,81.78,lead_carbonate
47.35,90.18,lead_carbonate
47.4,76.49,lead_carbonate
47.45,81.12,lead_carbonate
47.5,71.95,lead_carbonate
47.55,65.03,lead_carbonate
47.6,59.45,lead_carbonate
47.65,61.69,lead_carbonate
47.7,47.98,lead_carbonate
47.75,31.78,lead_carbonate
47.8,39.98,lead_carbonate
47.85,77.92,lead_carbonate
47.9,69.88,lead_carbonate
47.95,37.48,lead_carbonate
48,57.74,lead_carbonate
48.05,70.51,lead_carbonate
48.1,77.69,lead_carbonate
48.15,113.92,lead_carbonate
48.2,174.62,lead_carbonate
48.25,186.23,lead_carbonate
48.3,144.68,lead_carbonate
48.35,100.17,lead_carbonate
48.4,77.66,lead_carbonate
48.45,64.44,lead_carbonate
48.5,63.45,lead_carbonate
48.55,87.04,lead_carbonate
48.6,100.99,lead_carbonate
48.65,104.4,lead_carbonate
48.7,95.28,lead_carbonate
48.75,111.47,lead_carbonate
48.8,162.72,lead_carbonate
48.85,266.41,lead_carbonate
48.9,498.37,lead_carbonate
48.95,940.63,lead_carbonate
49,1063.2,lead_carbonate
49.05,703.62,lead_carbonate
49.1,419.19,lead_carbonate
49.15,268.59,lead_carbonate
49.2,217.79,lead_carbonate
49.25,229.78,lead_carbonate
49.3,353.8,lead_carbonate
49.35,486.49,lead_carbonate
49.4,333.93,lead_carbonate
49.45,159.25,lead_carbonate
49.5,69.25,lead_carbonate
49.55,70.99,lead_carbonate
49.6,70.04,lead_carbonate
49.65,91.81,lead_carbonate
49.7,103.46,lead_carbonate
49.75,46.11,lead_carbonate
49.8,43.71,lead_carbonate
49.85,40.1,lead_carbonate
49.9,52.99,lead_carbonate
49.95,70.51,lead_carbonate
50,65.02,lead_carbonate
50.05,78.24,lead_carbonate
50.1,54.63,lead_carbonate
50.15,49.77,lead_carbonate
50.2,27.13,lead_carbonate
50.25,61.92,lead_carbonate
50.3,45,lead_carbonate
50.35,51.79,lead_carbonate
50.4,32.36,lead_carbonate
50.45,57.77,lead_carbonate
50.5,59.17,lead_carbonate
50.55,80,lead_carbonate
50.6,71.03,lead_carbonate
50.65,70.68,lead_carbonate
50.7,62.12,lead_carbonate
50.75,147.3,lead_carbonate
50.8,253.96,lead_carbonate
50.85,310.7,lead_carbonate
50.9,155.75,lead_carbonate
50.95,121,lead_carbonate
51,95.87,lead_carbonate
51.05,70.22,lead_carbonate
51.1,58.98,lead_carbonate
51.15,48.39,lead_carbonate
51.2,45.56,lead_carbonate
51.25,63.41,lead_carbonate
51.3,38.74,lead_carbonate
51.35,49.86,lead_carbonate
51.4,53.28,lead_carbonate
51.45,51.62,lead_carbonate
51.5,44.95,lead_carbonate
51.55,36.94,lead_carbonate
51.6,49.59,lead_carbonate
51.65,36.34,lead_carbonate
51.7,42.44,lead_carbonate
51.75,46.63,lead_carbonate
51.8,59.77,lead_carbonate
51.85,37.82,lead_carbonate
51.9,70.29,lead_carbonate
51.95,54.39,lead_carbonate
52,56.27,lead_carbonate
52.05,39.87,lead_carbonate
52.1,63.82,lead_carbonate
52.15,71.34,lead_carbonate
52.2,105.54,lead_carbonate
52.25,103.06,lead_carbonate
52.3,153.52,lead_carbonate
52.35,106.22,lead_carbonate
52.4,100.67,lead_carbonate
52.45,49.44,lead_carbonate
52.5,63.23,lead_carbonate
52.55,28.88,lead_carbonate
52.6,70.02,lead_carbonate
52.65,51.56,lead_carbonate
52.7,43.72,lead_carbonate
52.75,36.96,lead_carbonate
52.8,33.51,lead_carbonate
52.85,59.53,lead_carbonate
52.9,55.74,lead_carbonate
52.95,55.28,lead_carbonate
53,47.77,lead_carbonate
53.05,37.42,lead_carbonate
53.1,45.42,lead_carbonate
53.15,33.7,lead_carbonate
53.2,40.28,lead_carbonate
53.25,37.05,lead_carbonate
53.3,44.42,lead_carbonate
53.35,57.9,lead_carbonate
53.4,35.59,lead_carbonate
53.45,41.09,lead_carbonate
53.5,58.31,lead_carbonate
53.55,55.57,lead_carbonate
53.6,52.59,lead_carbonate
53.65,55.24,lead_carbonate
53.7,71.71,lead_carbonate
53.75,62.81,lead_carbonate
53.8,84.24,lead_carbonate
53.85,108.61,lead_carbonate
53.9,173.87,lead_carbonate
53.95,323.27,lead_carbonate
54,185.2,lead_carbonate
54.05,141.16,lead_carbonate
54.1,175.69,lead_carbonate
54.15,257.62,lead_carbonate
54.2,189.38,lead_carbonate
54.25,145.81,lead_carbonate
54.3,110.04,lead_carbonate
54.35,113.14,lead_carbonate
54.4,75.77,lead_carbonate
54.45,49.17,lead_carbonate
54.5,69.29,lead_carbonate
54.55,57.26,lead_carbonate
54.6,63.48,lead_carbonate
54.65,37,lead_carbonate
54.7,31.12,lead_carbonate
54.75,56.84,lead_carbonate
54.8,57.51,lead_carbonate
54.85,52.97,lead_carbonate
54.9,42.92,lead_carbonate
54.95,44.67,lead_carbonate
55,54.33,lead_carbonate
55.05,45.02,lead_carbonate
55.1,34.79,lead_carbonate
55.15,29.65,lead_carbonate
55.2,56.46,lead_carbonate
55.25,65.65,lead_carbonate
55.3,53,lead_carbonate
55.35,46.85,lead_carbonate
55.4,48.72,lead_carbonate
55.45,52.94,lead_carbonate
55.5,57.95,lead_carbonate
55.55,72.96,lead_carbonate
55.6,55.72,lead_carbonate
55.65,62.72,lead_carbonate
55.7,113.98,lead_carbonate
55.75,106.93,lead_carbonate
55.8,108.13,lead_carbonate
55.85,132.31,lead_carbonate
55.9,215.01,lead_carbonate
55.95,208.86,lead_carbonate
56,177.84,lead_carbonate
56.05,128.09,lead_carbonate
56.1,171.6,lead_carbonate
56.15,155.08,lead_carbonate
56.2,159.18,lead_carbonate
56.25,247.81,lead_carbonate
56.3,423.18,lead_carbonate
56.35,597.82,lead_carbonate
56.4,506.89,lead_carbonate
56.45,350.65,lead_carbonate
56.5,229.52,lead_carbonate
56.55,180.98,lead_carbonate
56.6,132.73,lead_carbonate
56.65,118.65,lead_carbonate
56.7,110.21,lead_carbonate
56.75,118.3,lead_carbonate
56.8,135.63,lead_carbonate
56.85,116.05,lead_carbonate
56.9,198.13,lead_carbonate
56.95,176.71,lead_carbonate
57,249.64,lead_carbonate
57.05,197.81,lead_carbonate
57.1,146.47,lead_carbonate
57.15,84.59,lead_carbonate
57.2,82.36,lead_carbonate
57.25,76.69,lead_carbonate
57.3,68.5,lead_carbonate
57.35,70.17,lead_carbonate
57.4,77.05,lead_carbonate
57.45,78.2,lead_carbonate
57.5,69.72,lead_carbonate
57.55,63.36,lead_carbonate
57.6,98.53,lead_carbonate
57.65,89.55,lead_carbonate
57.7,79.8,lead_carbonate
57.75,83.5,lead_carbonate
57.8,127.95,lead_carbonate
57.85,173.02,lead_carbonate
57.9,198.65,lead_carbonate
57.95,311.36,lead_carbonate
58,413.56,lead_carbonate
58.05,666.63,lead_carbonate
58.1,689.14,lead_carbonate
58.15,602.14,lead_carbonate
58.2,356.63,lead_carbonate
58.25,238.14,lead_carbonate
58.3,114.18,lead_carbonate
58.35,133.84,lead_carbonate
58.4,148.2,lead_carbonate
58.45,202.51,lead_carbonate
58.5,214.27,lead_carbonate
58.55,142.29,lead_carbonate
58.6,88.48,lead_carbonate
58.65,97,lead_carbonate
58.7,101.64,lead_carbonate
58.75,133.59,lead_carbonate
58.8,168.14,lead_carbonate
58.85,165.36,lead_carbonate
58.9,190.73,lead_carbonate
58.95,267.64,lead_carbonate
59,323.83,lead_carbonate
59.05,490.9,lead_carbonate
59.1,534.87,lead_carbonate
59.15,414.18,lead_carbonate
59.2,248.17,lead_carbonate
59.25,164.98,lead_carbonate
59.3,130.75,lead_carbonate
59.35,74.19,lead_carbonate
59.4,68.69,lead_carbonate
59.45,61.89,lead_carbonate
59.5,68.52,lead_carbonate
59.55,70.89,lead_carbonate
59.6,62.35,lead_carbonate
59.65,70.32,lead_carbonate
59.7,69.59,lead_carbonate
59.75,44.87,lead_carbonate
59.8,38.55,lead_carbonate
59.85,63.92,lead_carbonate
59.9,43.17,lead_carbonate
59.95,50.73,lead_carbonate
60,62.17,lead_carbonate
60.05,66.44,lead_carbonate
60.1,61,lead_carbonate
60.15,87.43,lead_carbonate
60.2,123.23,lead_carbonate
60.25,112.85,lead_carbonate
60.3,103.08,lead_carbonate
60.35,119.36,lead_carbonate
60.4,152.57,lead_carbonate
60.45,184.83,lead_carbonate
60.5,125.86,lead_carbonate
60.55,89.65,lead_carbonate
60.6,33.42,lead_carbonate
60.65,37.44,lead_carbonate
60.7,51.96,lead_carbonate
60.75,50.79,lead_carbonate
60.8,54.71,lead_carbonate
60.85,49.61,lead_carbonate
60.9,42.82,lead_carbonate
60.95,39.53,lead_carbonate
61,46.82,lead_carbonate
61.05,44.15,lead_carbonate
61.1,48.45,lead_carbonate
61.15,69.3,lead_carbonate
61.2,119.08,lead_carbonate
61.25,77.97,lead_carbonate
61.3,56.69,lead_carbonate
61.35,48.22,lead_carbonate
61.4,58.44,lead_carbonate
61.45,54.14,lead_carbonate
61.5,65.87,lead_carbonate
61.55,93.75,lead_carbonate
61.6,148.44,lead_carbonate
61.65,245.1,lead_carbonate
61.7,230.28,lead_carbonate
61.75,212.22,lead_carbonate
61.8,102.79,lead_carbonate
61.85,70.78,lead_carbonate
61.9,75.74,lead_carbonate
61.95,51.31,lead_carbonate
62,58.16,lead_carbonate
62.05,50.71,lead_carbonate
62.1,55.89,lead_carbonate
62.15,62.45,lead_carbonate
62.2,53.54,lead_carbonate
62.25,55.34,lead_carbonate
62.3,55.14,lead_carbonate
62.35,91.69,lead_carbonate
62.4,109.95,lead_carbonate
62.45,167.64,lead_carbonate
62.5,129,lead_carbonate
62.55,121.45,lead_carbonate
62.6,181.29,lead_carbonate
62.65,175.03,lead_carbonate
62.7,167.78,lead_carbonate
62.75,104.84,lead_carbonate
62.8,163.55,lead_carbonate
62.85,177.17,lead_carbonate
62.9,255.03,lead_carbonate
62.95,460.4,lead_carbonate
63,507.93,lead_carbonate
63.05,367.45,lead_carbonate
63.1,188.15,lead_carbonate
63.15,157.14,lead_carbonate
63.2,73.4,lead_carbonate
63.25,71.21,lead_carbonate
63.3,49.02,lead_carbonate
63.35,69.7,lead_carbonate
63.4,71.61,lead_carbonate
63.45,41.49,lead_carbonate
63.5,61.06,lead_carbonate
63.55,44.41,lead_carbonate
63.6,36.38,lead_carbonate
63.65,43.49,lead_carbonate
63.7,46.15,lead_carbonate
63.75,48.6,lead_carbonate
63.8,59.72,lead_carbonate
63.85,63.16,lead_carbonate
63.9,63.8,lead_carbonate
63.95,80.18,lead_carbonate
64,75.34,lead_carbonate
64.05,108.25,lead_carbonate
64.1,152.77,lead_carbonate
64.15,180.63,lead_carbonate
64.2,188.43,lead_carbonate
64.25,212,lead_carbonate
64.3,176.67,lead_carbonate
64.35,119,lead_carbonate
64.4,104.9,lead_carbonate
64.45,104.12,lead_carbonate
64.5,73.38,lead_carbonate
64.55,59.21,lead_carbonate
64.6,49.43,lead_carbonate
64.65,56.1,lead_carbonate
64.7,67.4,lead_carbonate
64.75,53.86,lead_carbonate
64.8,59.14,lead_carbonate
64.85,44.52,lead_carbonate
64.9,61.33,lead_carbonate
64.95,53.14,lead_carbonate
65,72.92,lead_carbonate
65.05,86.5,lead_carbonate
65.1,118.24,lead_carbonate
65.15,126.31,lead_carbonate
65.2,150.21,lead_carbonate
65.25,153.01,lead_carbonate
65.3,107.38,lead_carbonate
65.35,88.67,lead_carbonate
65.4,71.54,lead_carbonate
65.45,86.39,lead_carbonate
65.5,68.88,lead_carbonate
65.55,70.45,lead_carbonate
65.6,66.88,lead_carbonate
65.65,73.68,lead_carbonate
65.7,77.06,lead_carbonate
65.75,110.26,lead_carbonate
65.8,137.08,lead_carbonate
65.85,175.15,lead_carbonate
65.9,215.49,lead_carbonate
65.95,140.16,lead_carbonate
66,93.78,lead_carbonate
66.05,76.17,lead_carbonate
66.1,55.71,lead_carbonate
66.15,44.19,lead_carbonate
66.2,63.42,lead_carbonate
66.25,65.27,lead_carbonate
66.3,51.48,lead_carbonate
66.35,58.04,lead_carbonate
66.4,35.96,lead_carbonate
66.45,46.73,lead_carbonate
66.5,52.48,lead_carbonate
66.55,45.96,lead_carbonate
66.6,49.04,lead_carbonate
66.65,30.19,lead_carbonate
66.7,38.19,lead_carbonate
66.75,22.06,lead_carbonate
66.8,31.01,lead_carbonate
66.85,35.66,lead_carbonate
66.9,29.28,lead_carbonate
66.95,51.86,lead_carbonate
67,37.79,lead_carbonate
67.05,42.03,lead_carbonate
67.1,39,lead_carbonate
67.15,40.55,lead_carbonate
67.2,44.28,lead_carbonate
67.25,51.1,lead_carbonate
67.3,68.04,lead_carbonate
67.35,83.91,lead_carbonate
67.4,45.5,lead_carbonate
67.45,34.48,lead_carbonate
67.5,33.65,lead_carbonate
67.55,36.59,lead_carbonate
67.6,35.28,lead_carbonate
67.65,55.78,lead_carbonate
67.7,42.73,lead_carbonate
67.75,39.71,lead_carbonate
67.8,34.66,lead_carbonate
67.85,9.97,lead_carbonate
67.9,29.65,lead_carbonate
67.95,35.49,lead_carbonate
68,34.5,lead_carbonate
68.05,34.41,lead_carbonate
68.1,32.57,lead_carbonate
68.15,37.24,lead_carbonate
68.2,36.67,lead_carbonate
68.25,32.91,lead_carbonate
68.3,30.19,lead_carbonate
68.35,33.26,lead_carbonate
68.4,25.9,lead_carbonate
68.45,44.78,lead_carbonate
68.5,28.64,lead_carbonate
68.55,35.05,lead_carbonate
68.6,53.37,lead_carbonate
68.65,35.8,lead_carbonate
68.7,36.12,lead_carbonate
68.75,29.68,lead_carbonate
68.8,26.31,lead_carbonate
68.85,47.86,lead_carbonate
68.9,45.37,lead_carbonate
68.95,33.49,lead_carbonate
69,49.14,lead_carbonate
69.05,45.89,lead_carbonate
69.1,56.85,lead_carbonate
69.15,66.84,lead_carbonate
69.2,72.24,lead_carbonate
69.25,72.72,lead_carbonate
69.3,54.1,lead_carbonate
69.35,34.14,lead_carbonate
69.4,52.6,lead_carbonate
69.45,44.69,lead_carbonate
69.5,39.48,lead_carbonate
69.55,39.37,lead_carbonate
69.6,46.76,lead_carbonate
69.65,50.5,lead_carbonate
69.7,56.96,lead_carbonate
69.75,51.6,lead_carbonate
69.8,34,lead_carbonate
69.85,32.81,lead_carbonate
69.9,38.12,lead_carbonate
69.95,60.5,lead_carbonate
70,71.75,lead_carbonate
70.05,74.25,lead_carbonate
70.1,85.63,lead_carbonate
70.15,50.6,lead_carbonate
70.2,43.91,lead_carbonate
70.25,41.02,lead_carbonate
70.3,43.3,lead_carbonate
70.35,57.82,lead_carbonate
70.4,54.67,lead_carbonate
70.45,74.04,lead_carbonate
70.5,51.44,lead_carbonate
70.55,52.65,lead_carbonate
70.6,81.14,lead_carbonate
70.65,92.82,lead_carbonate
70.7,147.16,lead_carbonate
70.75,291.07,lead_carbonate
70.8,392.06,lead_carbonate
70.85,470.26,lead_carbonate
70.9,299.86,lead_carbonate
70.95,156.69,lead_carbonate
71,122.83,lead_carbonate
71.05,81,lead_carbonate
71.1,47.82,lead_carbonate
71.15,99.75,lead_carbonate
71.2,85.73,lead_carbonate
71.25,107.47,lead_carbonate
71.3,130.44,lead_carbonate
71.35,139.92,lead_carbonate
71.4,111.51,lead_carbonate
71.45,70.16,lead_carbonate
71.5,105.29,lead_carbonate
71.55,76.52,lead_carbonate
71.6,72.38,lead_carbonate
71.65,102.39,lead_carbonate
71.7,89,lead_carbonate
71.75,73.15,lead_carbonate
71.8,84.84,lead_carbonate
71.85,81.16,lead_carbonate
71.9,133.28,lead_carbonate
71.95,152.16,lead_carbonate
72,147.54,lead_carbonate
72.05,139.95,lead_carbonate
72.1,123.67,lead_carbonate
72.15,190.19,lead_carbonate
72.2,257.39,lead_carbonate
72.25,326.34,lead_carbonate
72.3,315.57,lead_carbonate
72.35,260.23,lead_carbonate
72.4,273.65,lead_carbonate
72.45,209.99,lead_carbonate
72.5,141.03,lead_carbonate
72.55,123.89,lead_carbonate
72.6,104.92,lead_carbonate
72.65,86.45,lead_carbonate
72.7,101.27,lead_carbonate
72.75,82.02,lead_carbonate
72.8,103.93,lead_carbonate
72.85,100.59,lead_carbonate
72.9,104.38,lead_carbonate
72.95,129.81,lead_carbonate
73,200.49,lead_carbonate
73.05,189.25,lead_carbonate
73.1,185.77,lead_carbonate
73.15,184.01,lead_carbonate
73.2,107.45,lead_carbonate
73.25,104.42,lead_carbonate
73.3,105.93,lead_carbonate
73.35,126.01,lead_carbonate
73.4,111.82,lead_carbonate
73.45,150.2,lead_carbonate
73.5,149.83,lead_carbonate
73.55,185.98,lead_carbonate
73.6,173.13,lead_carbonate
73.65,120.09,lead_carbonate
73.7,145.3,lead_carbonate
73.75,138.98,lead_carbonate
73.8,200.56,lead_carbonate
73.85,254.29,lead_carbonate
73.9,272.59,lead_carbonate
73.95,171.41,lead_carbonate
74,124.56,lead_carbonate
74.05,58.19,lead_carbonate
74.1,76.29,lead_carbonate
74.15,77.47,lead_carbonate
74.2,82.94,lead_carbonate
74.25,89.66,lead_carbonate
74.3,70.78,lead_carbonate
74.35,64.97,lead_carbonate
74.4,51.64,lead_carbonate
74.45,59.24,lead_carbonate
74.5,65.79,lead_carbonate
74.55,79.65,lead_carbonate
74.6,106.66,lead_carbonate
74.65,124.59,lead_carbonate
74.7,139.97,lead_carbonate
74.75,215.68,lead_carbonate
74.8,195.33,lead_carbonate
74.85,166.48,lead_carbonate
74.9,107.95,lead_carbonate
74.95,69.11,lead_carbonate
75,77.95,lead_carbonate
75.05,69.9,lead_carbonate
75.1,51.16,lead_carbonate
75.15,71.9,lead_carbonate
75.2,52.03,lead_carbonate
75.25,78.49,lead_carbonate
75.3,83.62,lead_carbonate
75.35,62.35,lead_carbonate
75.4,66.88,lead_carbonate
75.45,72.93,lead_carbonate
75.5,56.46,lead_carbonate
75.55,51.02,lead_carbonate
75.6,43.27,lead_carbonate
75.65,48.34,lead_carbonate
75.7,57.91,lead_carbonate
75.75,41.85,lead_carbonate
75.8,61.51,lead_carbonate
75.85,80.27,lead_carbonate
75.9,148.07,lead_carbonate
75.95,117.59,lead_carbonate
76,100.21,lead_carbonate
76.05,87.1,lead_carbonate
76.1,44.06,lead_carbonate
76.15,49.23,lead_carbonate
76.2,93.12,lead_carbonate
76.25,77.95,lead_carbonate
76.3,105.47,lead_carbonate
76.35,117.93,lead_carbonate
76.4,122.96,lead_carbonate
76.45,149.25,lead_carbonate
76.5,203.97,lead_carbonate
76.55,274.06,lead_carbonate
76.6,276.76,lead_carbonate
76.65,252.61,lead_carbonate
76.7,161.07,lead_carbonate
76.75,137.46,lead_carbonate
76.8,129.49,lead_carbonate
76.85,112.04,lead_carbonate
76.9,75.7,lead_carbonate
76.95,85.29,lead_carbonate
77,56.24,lead_carbonate
77.05,54.19,lead_carbonate
77.1,63.84,lead_carbonate
77.15,46.03,lead_carbonate
77.2,66.85,lead_carbonate
77.25,47.68,lead_carbonate
77.3,43.51,lead_carbonate
77.35,58.97,lead_carbonate
77.4,60.83,lead_carbonate
77.45,49.67,lead_carbonate
77.5,41.78,lead_carbonate
77.55,60.74,lead_carbonate
77.6,38.16,lead_carbonate
77.65,36.6,lead_carbonate
77.7,40.65,lead_carbonate
77.75,33.89,lead_carbonate
77.8,36.5,lead_carbonate
77.85,44.11,lead_carbonate
77.9,46.52,lead_carbonate
77.95,35.08,lead_carbonate
78,38.34,lead_carbonate
78.05,43.72,lead_carbonate
78.1,49.96,lead_carbonate
78.15,41.03,lead_carbonate
78.2,46.57,lead_carbonate
78.25,55.34,lead_carbonate
78.3,64.29,lead_carbonate
78.35,59.52,lead_carbonate
78.4,57.91,lead_carbonate
78.45,73.23,lead_carbonate
78.5,92.55,lead_carbonate
78.55,106.89,lead_carbonate
78.6,127.71,lead_carbonate
78.65,130.84,lead_carbonate
78.7,192.85,lead_carbonate
78.75,231.7,lead_carbonate
78.8,179.74,lead_carbonate
78.85,172.44,lead_carbonate
78.9,126.48,lead_carbonate
78.95,115.44,lead_carbonate
79,137.45,lead_carbonate
79.05,83.94,lead_carbonate
79.1,44.54,lead_carbonate
79.15,91.94,lead_carbonate
79.2,68.32,lead_carbonate
79.25,39.3,lead_carbonate
79.3,72.92,lead_carbonate
79.35,75.34,lead_carbonate
79.4,58.54,lead_carbonate
79.45,88.05,lead_carbonate
79.5,85.96,lead_carbonate
79.55,88.79,lead_carbonate
79.6,99.94,lead_carbonate
79.65,123.67,lead_carbonate
79.7,119.55,lead_carbonate
79.75,134.81,lead_carbonate
79.8,128.9,lead_carbonate
79.85,113.9,lead_carbonate
79.9,102.93,lead_carbonate
79.95,79.96,lead_carbonate
80,82.28,lead_carbonate
80.05,58.86,lead_carbonate
80.1,84.16,lead_carbonate
80.15,56.83,lead_carbonate
80.2,55.14,lead_carbonate
80.25,93.76,lead_carbonate
80.3,111.97,lead_carbonate
80.35,131.23,lead_carbonate
80.4,148.03,lead_carbonate
80.45,140.25,lead_carbonate
80.5,150.62,lead_carbonate
80.55,146.84,lead_carbonate
80.6,119.98,lead_carbonate
80.65,110.33,lead_carbonate
80.7,192.07,lead_carbonate
80.75,184.42,lead_carbonate
80.8,242.32,lead_carbonate
80.85,200.38,lead_carbonate
80.9,171.26,lead_carbonate
80.95,73.06,lead_carbonate
81,106,lead_carbonate
81.05,135.33,lead_carbonate
81.1,129.68,lead_carbonate
81.15,125.05,lead_carbonate
81.2,177.93,lead_carbonate
81.25,148.59,lead_carbonate
81.3,94.86,lead_carbonate
81.35,120.51,lead_carbonate
81.4,152.9,lead_carbonate
81.45,137.86,lead_carbonate
81.5,158.25,lead_carbonate
81.55,133.54,lead_carbonate
81.6,101.98,lead_carbonate
81.65,78.49,lead_carbonate
81.7,85.62,lead_carbonate
81.75,46.4,lead_carbonate
81.8,48.62,lead_carbonate
81.85,73.52,lead_carbonate
81.9,84.36,lead_carbonate
81.95,57.95,lead_carbonate
82,87.63,lead_carbonate
82.05,84.13,lead_carbonate
82.1,81.39,lead_carbonate
82.15,67.4,lead_carbonate
82.2,75.5,lead_carbonate
82.25,42.15,lead_carbonate
82.3,47.42,lead_carbonate
82.35,57.69,lead_carbonate
82.4,50.36,lead_carbonate
82.45,37.28,lead_carbonate
82.5,63.64,lead_carbonate
82.55,63.22,lead_carbonate
82.6,48.99,lead_carbonate
82.65,46.88,lead_carbonate
82.7,65.35,lead_carbonate
82.75,61.74,lead_carbonate
82.8,60.17,lead_carbonate
82.85,82.76,lead_carbonate
82.9,87.07,lead_carbonate
82.95,78.86,lead_carbonate
83,115.17,lead_carbonate
83.05,161.91,lead_carbonate
83.1,139.36,lead_carbonate
83.15,176.16,lead_carbonate
83.2,179.37,lead_carbonate
83.25,118.87,lead_carbonate
83.3,100,lead_carbonate
83.35,102,lead_carbonate
83.4,81.24,lead_carbonate
83.45,59.68,lead_carbonate
83.5,82.65,lead_carbonate
83.55,69.21,lead_carbonate
83.6,70.45,lead_carbonate
83.65,107.73,lead_carbonate
83.7,101.86,lead_carbonate
83.75,119.28,lead_carbonate
83.8,159.64,lead_carbonate
83.85,188.61,lead_carbonate
83.9,188.45,lead_carbonate
83.95,161.16,lead_carbonate
84,118.41,lead_carbonate
84.05,93.35,lead_carbonate
84.1,87.15,lead_carbonate
84.15,81.42,lead_carbonate
84.2,136.82,lead_carbonate
84.25,89.28,lead_carbonate
84.3,90.1,lead_carbonate
84.35,65.43,lead_carbonate
84.4,71.31,lead_carbonate
84.45,28.53,lead_carbonate
84.5,51.54,lead_carbonate
84.55,53.58,lead_carbonate
84.6,49.49,lead_carbonate
84.65,28.17,lead_carbonate
84.7,36.51,lead_carbonate
84.75,56.2,lead_carbonate
84.8,34.73,lead_carbonate
84.85,30.67,lead_carbonate
84.9,40.29,lead_carbonate
84.95,48,lead_carbonate
85,31.94,lead_carbonate
85.05,47.83,lead_carbonate
85.1,48.26,lead_carbonate
85.15,48.33,lead_carbonate
85.2,47.29,lead_carbonate
85.25,62.47,lead_carbonate
85.3,48.01,lead_carbonate
85.35,41.38,lead_carbonate
85.4,59.32,lead_carbonate
85.45,44.68,lead_carbonate
85.5,53.33,lead_carbonate
85.55,50.08,lead_carbonate
85.6,61.27,lead_carbonate
85.65,40.34,lead_carbonate
85.7,28.71,lead_carbonate
85.75,46.56,lead_carbonate
85.8,50.02,lead_carbonate
85.85,49.65,lead_carbonate
85.9,56.21,lead_carbonate
85.95,84.41,lead_carbonate
86,77.33,lead_carbonate
86.05,42.83,lead_carbonate
86.1,65.55,lead_carbonate
86.15,89.92,lead_carbonate
86.2,95.69,lead_carbonate
86.25,102.98,lead_carbonate
86.3,101.71,lead_carbonate
86.35,78.19,lead_carbonate
86.4,40.51,lead_carbonate
86.45,68.92,lead_carbonate
86.5,51.28,lead_carbonate
86.55,41.75,lead_carbonate
86.6,55,lead_carbonate
86.65,60.88,lead_carbonate
86.7,84.64,lead_carbonate
86.75,82.03,lead_carbonate
86.8,80.32,lead_carbonate
86.85,72.86,lead_carbonate
86.9,77.58,lead_carbonate
86.95,47.88,lead_carbonate
87,40.96,lead_carbonate
87.05,35.01,lead_carbonate
87.1,54.99,lead_carbonate
87.15,29.58,lead_carbonate
87.2,46.34,lead_carbonate
87.25,49,lead_carbonate
87.3,69.31,lead_carbonate
87.35,40.42,lead_carbonate
87.4,66.56,lead_carbonate
87.45,49.51,lead_carbonate
87.5,50.46,lead_carbonate
87.55,65.06,lead_carbonate
87.6,54.88,lead_carbonate
87.65,66.78,lead_carbonate
87.7,60.27,lead_carbonate
87.75,40.37,lead_carbonate
87.8,49.4,lead_carbonate
87.85,27.72,lead_carbonate
87.9,44,lead_carbonate
87.95,28.58,lead_carbonate
88,42.26,lead_carbonate
88.05,41.7,lead_carbonate
88.1,37.49,lead_carbonate
88.15,53.23,lead_carbonate
88.2,61.33,lead_carbonate
88.25,68.65,lead_carbonate
88.3,81.7,lead_carbonate
88.35,59.09,lead_carbonate
88.4,67.4,lead_carbonate
88.45,44.32,lead_carbonate
88.5,84.25,lead_carbonate
